선박용도(통계용),사건명,위도,경도
예인선,예인선 1001종영호의 피예인 부선 종영6003호 · 예인선 한일5002호 충돌사건,35.09611111,129.0372222
예인선,예인선 한국1호 해양오염사건,34.25888889,126.5447222
예인선,예선 한일5002호 화재사건,35.0825,129.0361111
예인선,예인선 한일5002호 작업원부상사건,34.22138889,126.8522222
예인선,예인선 한국1호의 피예인부선 한국11호 화재사건,34.66916667,128.045
예인선,"압항예선 원진7호, 어선 제151혜승호 충돌사건",36.05027778,129.3783333
예인선,일반화물선 에스케이1호 예인선 현진케이에스5 충돌사건,34.76388889,126.2861111
예인선,예인선 조광12호 · 통선 백조7호 충돌사건,35.46416667,129.3683333
예인선,예인선 펠레호 기관손상사건,35.05,129.0166667
예인선,예인선 201해안호 좌초사건,34.39444444,126.1111111
예인선,예인선 신동2008호·어선 제207흥양호 충돌사건,35.02972222,129.0308333
예인선,예인선 303동광호 선원부상사건,36.75388889,129.4755556
예인선,예인선 건민티-5호 등 2척 좌초사건,35.08333333,126.1533333
예인선,"예인선 제이엠티1호, 피에인부선 제이엠12001호 양식장접촉사건",35.75416667,126.4894444
예인선,예인선 선진803호의 피예인어선 민우호 전복사건,35.44277778,129.3741667
예인선,예인선 우성2000호의 피예인부선 삼성9호 교각접촉사건,35.15611111,126.3552778
예인선,예인선 신정901호 해양오염사건,34.91194444,128.5930556
예인선,예인선 대신호의 피예인부선 현대오션프린스12001호 침수사건,34.3675,127.3894444
예인선,예인선 대신호의 피예인부선 부건호 어선 신일호 충돌사건,34.42083333,127.9875
예인선,"예인선 금광9호의 피예인부선 금광10호, 어선 태성호의 피예인어선 태성13호 충돌사건",36.04805556,129.3811111
예인선,예인선 대신호 운항저해사건,35.98,126.6186111
예인선,예인선 대신호 침수사건,36.13333333,126.4994444
예인선,예인선 울산705호의 피예인부선 울산10001호.어선 2승주호 충돌사건,34.78,126.3394444
예인선,예인선 울산705호의 피예인부선 울산10001호 교각접촉사건,35.08111111,128.4663889
예인선,예인선 울산705호 좌초사건,35.42888889,129.3736111
예인선,예인선 태양7호 해양오염사건,35.47972222,129.3847222
예인선,예인선 안성202호의 피예인부선 해양8001호 좌초사건,37.88583333,128.8338889
예인선,예인선 202안성호 해양오염사건,34.93111111,128.5494444
예인선,예인선 한아501호 선원부상사건,37.05277778,126.1297222
예인선,"예인선 유진2호의 피예인부선 삼원301호, 어획물운반선 제108한일호 충돌사건",37.38527778,126.5166667
예인선,압항예선 808신흥호 해양오염사건,36.82722222,126.3172222
예인선,"예인선 유진2호의 피예인부선 301삼원호, 예인선 한성호의 피예인부선 12태양호 충돌사건",37.43166667,126.5966667
예인선,예인선 재원9호등 12척 기타사건,35.09472222,129.0363889
예인선,압항예선 202대양호 선원사망사건,34.9225,125.6419444
예인선,"여객선 하모니플라워호, 예인선 재성102호 충돌사건",37.955,124.7363889
예인선,예인선 303우선호의 피예인부선 현대14호 침몰사건,35.06666667,125.9861111
예인선,예인선 재원9호등 12척 기타사건,35.09472222,129.0363889
예인선,예인선 지성호 좌초사건,34.69388889,126.2291667
예인선,예인선 은성호 조타장치손상사건,35.10305556,129.0663889
예인선,예인선 화양1호 운항저해사건,35.98916667,126.6452778
예인선,예인선 제1화양호 선원부상사건,35.97833333,125.6236111
예인선,예인선 삼흥2호 기관손상사건,34.59583333,127.8194444
예인선,예인선 금강호의 피예인부선 재원8003호.예인선 포스코의 피예인부선 중앙호 충돌사건,35.25555556,125.9777778
예인선,예인선 동양27호 기관손상사건,33.4875,126.25
예인선,예인선 대하티1 기관손상사건,34.3,126.2675
예인선,예인선 대하티-1호 침몰사건,34.78333333,126.4
예인선,예인선 글로벌스타호 좌초사건,37.46583333,126.5994444
예인선,예인선 창영3004호의 피예인부선 건민1700호 · 예인선 보고1호 충돌사건,34.50111111,128.0875
예인선,유조선 삼원신호·예인선 3용성호 충돌사건,35.07166667,128.8016667
예인선,예인선 유세비오호 침몰사건,35.08027778,128.9994444
예인선,예인선 삼표201호 화재사건,37.40222222,126.5575
예인선,압항예부선 101삼봉 102삼봉 해양오염사건,35.19388889,128.5902778
예인선,예인선 재원9호등 12척 기타사건,35.09472222,129.0363889
예인선,예인선 정승7호 해양오염사건,36.98,126.8255556
예인선,예인선 제201금단호 선원부상사건,37.08805556,126.2330556
예인선,예인선 제원1호.어선 101한일호 충돌사건,34.9,126.1166667
예인선,예인선 신화호의 피예인부선 명진20001호 어선 루원위53661호 충돌사건,32.47055556,125.0127778
예인선,예인선 107금용호의 피예인부선 금용1700호 · 화물선 SM YANTIAN(에스엠 양시앙) 충돌사건,35.05888889,129.0319444
예인선,예인선 티301금용호의 피예인부선 금용1600호어선 제88창원호 충돌사건,34.95,125.7
예인선,예인선 금호1호 어선 만선호 어구손상사건,33.41666667,126.05
예인선,"일체형압항선 제101삼일호의 압항부선 제103삼일호, 어선 태금호 충돌사건",35.8125,129.5686111
예인선,"예인선 대차호의 피예인부선 바다60호, 무등록선 내항7호 충돌사건",35.99611111,126.7086111
예인선,예인선 남일1호 기관손상사건,37.43972222,129.2597222
예인선,예인선 남일1호 조타장치손상사건,37.27944444,129.3636111
예인선,"예인선 보성리더호의 피예인부선 삼양호 침몰, 제101동아호 침수사건",25.10583333,119.5647222
예인선,예인선 대진1호 · 기타선 영남501호 충돌사건,35.43833333,129.3558333
예인선,"예인선 301조양호의 피예인부선 건민17000호, 어선 광해호 충돌사건",36.31916667,126.3252778
예인선,예인선 재원9호등 12척 기타사건,35.09472222,129.0363889
예인선,예인선 재원5호 좌초사건,29.96805556,121.7508333
예인선,예인선 재원2호의 피예인부선 재원12000호 어선 우승호 충돌사건,34.82361111,125.625
예인선,압항예선 301신항만호 침몰사건,37.45833333,126.6013889
예인선,예인선 재원2호 화재사건,34.24027778,126.7258333
예인선,예인선 태화11호 좌초사건,37.42444444,126.5838889
예인선,예인선 태화11호 선원부상사건,36.05,125.6666667
예인선,일체형압항선 202대양호압항부선 제202대양 좌초사건,33.23416667,126.5666667
예인선,"예인선 302성신호의 피예인부선 성신5001호, 부선 이수100호 충돌사건",37.01305556,126.4416667
예인선,예인선 102고려호 · 어선 신영호 충돌사건,35.03472222,129.985
예인선,압항선 서창7호 침몰사건,35.46666667,129.4666667
예인선,"예인선 스프링델리니, 산적화물선 웨스턴산토스(WESTERN SANTOS) 충돌사건",37.49444444,129.1388889
예인선,산적운반선 크리스틴 에이비호.예인선 허브 가젤의 피예인부선 스틸 허브-19 충돌사건,34.4,125.5666667
예인선,예인선 한강15호 작업원부상사건,36.17166667,126.0380556
예인선,"예인선 울산103호,산적화물선 동일호 충돌사건",34.785,126.3872222
예인선,예인선 한동102호 기관손상사건,37.01194444,126.7141667
예인선,예인선 용진호 선원부상사건,34.06805556,126.4936111
예인선,예인선 97삼양호 침수사건,36.12444444,126.5025
예인선,예인선 금신101호 침몰사건,35.99555556,126.6633333
예인선,예인선 77해동호 등 2척 침수사건,35.38416667,126.4097222
예인선,예인선 창영105호 침수사건,35.05666667,128.0377778
예인선,예인선 제202해강호 침몰사건,34.73833333,127.7372222
예인선,예인선 제105삼양호 침몰사건,35.06444444,129.0063889
예인선,"예인선 제305해송호, 피예인부선 디씨지 1호 충돌사건",34.04333333,125.1308333
예인선,"예인선 유진2호의 피예인부선 삼원301호, 어획물운반선 제108한일호 충돌사건",37.38527778,126.5166667
예인선,예인선 강남티-15호 침수사건,35.01305556,128.6191667
예인선,예인선 덕산202호 양식장손상사건,34.81388889,126.1738889
예인선,예인선 진항투(JIN HANG TOU) 해양오염사건+,35.04416667,129.0369444
예인선,"예인선 101한성호의 피예인부선 태화102호, 어선 제2015홍명호 충돌사건",36.895,126.0311111
예인선,예인선 동평호 선원사망사건,37.07416667,129.4169444
예인선,예인선 신정801호 선원부상사건,36.11083333,129.4366667
예인선,예인선 대동8호 선원사망사건,37.01666667,126.42
예인선,"액체화학품산적운반선 그레이스 삼부호, 예선 창 강 투오8 하오 충돌사건",31.76166667,121.0316667
